time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Precipitation,CloudCover,Temperature,Snowfall,Wind
2009-05-04 08:00:00,132.1080000000001,12.828000000000005,28882.93,562.0000000000006,512.0,8.0,719.0,0.0,0.27716064,284.43372,0.0,2.269629
2009-05-04 10:00:00,226.2339999999999,21.534000000000002,28738.74,961.8,1032.0,24.0,1385.0,0.0,0.4831543,287.14282,0.0,2.9340103
2009-05-04 12:00:00,234.472,33.226,28874.88999999999,1009.1999999999997,1239.0,32.0,1223.0,5.2981908e-09,0.99871826,287.80597,0.0,3.1684465
2009-05-04 14:00:00,45.544,11.910000000000005,29337.49,205.39999999999958,0.0,33.0,0.0,0.0,0.99624634,288.57092,0.0,3.286366
2009-05-04 16:00:00,75.14799999999998,12.716000000000005,29143.23,335.60000000000014,0.0,33.0,190.0,0.0,0.31948853,287.9943,0.0,3.4025743
2009-05-04 18:00:00,95.942,17.555999999999997,28922.07,425.79999999999967,0.0,36.0,502.0,0.0,0.184021,286.6474,0.0,3.260664
2009-05-04 20:00:00,206.578,14.838,28896.169999999995,866.4000000000008,1049.0,32.0,759.0,0.0,0.037506104,284.75256,0.0,2.8502553
2009-05-04 22:00:00,49.65799999999998,12.896,29537.339999999997,214.99999999999957,0.0,30.0,0.0,0.0,0.0,281.7408,0.0,0.8348891
2009-05-05 00:00:00,44.413999999999994,12.072000000000005,29275.78,191.20000000000007,0.0,34.0,134.0,0.0,0.0,281.10272,0.0,1.6427852
2009-05-05 02:00:00,39.20599999999999,10.297999999999991,28984.559999999994,166.8000000000003,0.0,32.0,80.0,0.0,0.22930908,280.64252,0.0,2.5021737
2009-05-05 04:00:00,41.992,10.827999999999996,28935.320000000014,177.20000000000022,0.0,33.0,130.0,1.3245477e-10,0.9457092,281.14838,0.0,2.9333127
2009-05-05 06:00:00,183.72800000000004,9.504000000000003,28757.84000000001,768.6,0.0,33.0,1674.0,1.3245477e-09,1.0,281.76868,0.0,3.384516
2009-05-05 08:00:00,216.67000000000007,12.565999999999995,28789.800000000014,900.0000000000003,0.0,241.0,2312.0,0.0,1.0,283.7738,0.0,4.059053
2009-05-05 10:00:00,180.498,12.05199999999999,28570.39,753.1999999999998,0.0,50.0,2218.0,7.947286e-09,1.0,285.5645,0.0,4.0767255
2009-05-05 12:00:00,264.716,12.174000000000001,28652.869999999984,1109.7999999999997,0.0,1493.0,2008.0,2.4636586e-08,1.0,287.6294,0.0,4.1292515
2009-05-05 14:00:00,156.878,10.948000000000002,28871.999999999996,673.0000000000006,0.0,1657.0,79.0,7.947286e-09,1.0,288.58978,0.0,4.6657143
2009-05-05 16:00:00,53.616000000000035,14.552000000000005,29090.16999999999,231.80000000000004,0.0,83.0,134.0,1.3245477e-09,1.0,289.19366,0.0,4.380187
2009-05-05 18:00:00,166.29600000000005,14.677999999999999,28872.659999999985,715.0,0.0,1779.0,127.0,1.3245477e-10,0.97094727,288.8059,0.0,3.686834
2009-05-05 20:00:00,234.34200000000004,12.744000000000005,28783.370000000006,980.8000000000003,534.0,69.0,1025.0,7.947286e-10,0.59625244,287.51263,0.0,3.5108202
2009-05-05 22:00:00,149.11799999999997,9.497999999999998,29193.869999999984,614.9999999999994,515.0,35.0,245.0,5.298191e-10,0.57803345,285.6786,0.0,4.024559
2009-05-06 00:00:00,92.446,10.85199999999999,28910.07,393.4000000000006,0.0,40.0,887.0,0.0,0.38012695,284.80225,0.0,4.1854405
2009-05-06 02:00:00,44.908,11.347999999999995,29082.05,196.20000000000007,0.0,38.0,197.0,2.3841857e-09,0.7572632,283.8673,0.0,4.1295433
2009-05-06 04:00:00,36.963999999999984,12.22,29098.15,165.3999999999999,0.0,38.0,138.0,0.0,1.0,283.17133,0.0,4.186871
2009-05-06 06:00:00,160.13,11.301999999999989,28739.140000000014,677.9999999999999,0.0,37.0,1548.0,4.9008264e-09,0.8178711,283.15265,0.0,4.575806
2009-05-06 08:00:00,163.44800000000004,11.077999999999992,28488.66,687.5999999999992,0.0,37.0,2215.0,2.6490954e-10,0.9239197,284.32202,0.0,4.831319
2009-05-06 10:00:00,160.306,9.283999999999997,28503.440000000013,671.0000000000008,0.0,36.0,2210.0,0.0,0.9939575,287.1032,0.0,3.7934053
2009-05-06 12:00:00,162.6099999999999,11.504000000000005,28348.290000000008,684.1999999999998,0.0,37.0,2235.0,0.0,0.9984131,288.6317,0.0,3.8435202
2009-05-06 14:00:00,118.91400000000002,15.783999999999995,28483.13000000001,511.59999999999985,0.0,37.0,1396.0,0.0,0.98812866,289.7744,0.0,3.507115
2009-05-06 16:00:00,46.90000000000002,17.214000000000002,28888.63,216.6000000000001,0.0,39.0,139.0,0.0,0.99905396,290.6383,0.0,3.0424123
2009-05-06 18:00:00,119.36200000000001,14.877999999999993,28889.509999999995,511.2,0.0,39.0,1172.0,0.0,0.91708374,290.09058,0.0,1.9823754
2009-05-06 20:00:00,80.97,17.908000000000005,28923.930000000004,348.79999999999984,0.0,39.0,239.0,0.0,0.783905,285.04965,0.0,0.6244804
2009-05-06 22:00:00,43.40199999999997,13.578000000000005,29048.019999999986,192.00000000000026,0.0,39.0,139.0,0.0,0.5170288,284.5592,0.0,0.1821962
2009-05-07 00:00:00,188.206,30.55999999999999,28947.190000000013,801.2,533.0,116.0,897.0,0.0,0.12213135,282.87787,0.0,0.3474557
2009-05-07 02:00:00,52.96399999999999,33.431999999999995,29179.629999999986,261.8000000000002,0.0,71.0,226.0,0.0,0.038116455,279.5022,0.0,0.43202442
2009-05-07 04:00:00,49.114,28.45,29081.889999999985,239.60000000000028,0.0,79.0,226.0,0.0,0.0,279.21115,0.0,0.7816279
2009-05-07 06:00:00,44.84399999999998,21.310000000000006,29064.669999999995,212.2,0.0,38.0,221.0,0.0,0.13128662,282.45605,0.0,2.4004464
2009-05-07 08:00:00,159.172,28.410000000000004,28726.250000000004,698.1999999999997,352.0,366.0,1133.0,0.0,0.0,288.3037,0.0,2.4279504
2009-05-07 10:00:00,98.74799999999999,22.694000000000003,28799.809999999994,427.5999999999997,490.0,51.0,226.0,0.0,0.003753662,292.4571,0.0,1.6404103
2009-05-07 12:00:00,150.69399999999996,51.03799999999998,28766.77,665.1999999999995,0.0,180.0,1077.0,0.0,0.033447266,294.35413,0.0,1.7930696
2009-05-07 14:00:00,118.70000000000002,32.494,28907.58000000001,528.5999999999997,0.0,217.0,799.0,0.0,0.028747559,295.5326,0.0,2.227872
2009-05-07 16:00:00,99.84200000000001,38.09,29077.770000000004,442.79999999999984,0.0,140.0,229.0,1.7616484e-08,0.24182129,296.19244,0.0,3.4220443
2009-05-07 18:00:00,171.998,32.63400000000001,29120.359999999993,741.3999999999995,997.0,24.0,1047.0,0.0,0.22961426,294.8123,0.0,0.3990372
2009-05-07 20:00:00,184.78999999999996,38.56800000000001,29035.129999999994,784.9999999999999,413.0,123.0,1706.0,7.947286e-09,0.07095337,291.47888,0.0,0.52216274
2009-05-07 22:00:00,91.66400000000002,25.468,28973.139999999985,403.19999999999993,430.0,33.0,227.0,4.635917e-09,0.03375244,288.92383,0.0,2.2410684
2009-05-08 00:00:00,35.24800000000001,18.008000000000024,28959.08,163.0,0.0,60.0,197.0,1.2583203e-08,0.090667725,286.44278,0.0,2.4838703
2009-05-08 02:00:00,30.974,16.307999999999982,28990.529999999984,143.79999999999995,0.0,58.0,137.0,2.026558e-08,0.9284668,285.26514,0.0,1.8858359
2009-05-08 04:00:00,91.07999999999996,14.567999999999989,28906.05,388.6,0.0,32.0,1156.0,1.0199017e-08,1.0,284.93033,0.0,1.8171188
2009-05-08 06:00:00,33.80799999999999,15.943999999999996,28887.67,158.59999999999974,0.0,30.0,196.0,5.298191e-10,1.0,285.738,0.0,1.7753085
2009-05-08 08:00:00,30.39800000000001,15.490000000000002,29020.199999999986,145.19999999999976,0.0,56.0,139.0,4.371007e-09,0.9624939,286.69232,0.0,4.170473
2009-05-08 10:00:00,36.198000000000036,20.252,29217.430000000004,174.19999999999973,0.0,61.0,193.0,2.3576948e-08,0.7098694,288.3772,0.0,4.744054
2009-05-08 12:00:00,30.446000000000037,16.19,29242.409999999996,146.59999999999985,0.0,63.0,139.0,2.000067e-08,0.9920654,289.37677,0.0,5.483522
2009-05-08 14:00:00,36.976000000000006,21.136000000000006,29179.599999999995,178.3999999999999,0.0,64.0,197.0,6.092919e-09,0.78186035,289.81012,0.0,5.7083282
2009-05-08 16:00:00,89.97599999999996,13.710000000000004,29097.090000000004,378.0000000000005,0.0,36.0,1151.0,1.615948e-08,0.44369507,289.7639,0.0,4.662052
2009-05-08 18:00:00,31.77799999999998,17.823999999999987,29032.05999999999,153.19999999999987,0.0,35.0,137.0,0.0,0.2461853,288.77545,0.0,2.282801
2009-05-08 20:00:00,34.702,17.544,29182.960000000006,163.7999999999998,0.0,61.0,202.0,5.298191e-10,0.52911377,286.1644,0.0,0.75008
2009-05-08 22:00:00,37.068000000000005,20.92,29207.830000000005,174.5999999999998,0.0,64.0,198.0,1.3245477e-10,0.83114624,283.57642,0.0,1.4015598
2009-05-09 00:00:00,37.156,14.751999999999995,29006.73000000001,170.39999999999986,0.0,58.0,127.0,1.3245477e-10,0.26394653,282.743,0.0,1.7908152
2009-05-09 02:00:00,38.514,13.180000000000007,29005.959999999992,173.20000000000007,0.0,47.0,174.0,0.0,0.2562561,282.34232,0.0,1.8511251
2009-05-09 04:00:00,79.634,10.769999999999996,29149.820000000014,335.00000000000017,0.0,29.0,873.0,0.0,0.29403687,281.581,0.0,2.0713887
2009-05-09 06:00:00,141.51199999999992,14.121999999999995,28880.450000000008,599.6000000000005,0.0,38.0,1505.0,0.0,0.23312378,282.66644,0.0,2.3864202
2009-05-09 08:00:00,173.45,14.243999999999994,28951.160000000014,719.9999999999999,0.0,56.0,2301.0,2.5166405e-09,0.18417358,286.5088,0.0,2.4074936
2009-05-09 10:00:00,188.236,38.141999999999975,28684.28,827.0,1593.0,55.0,583.0,2.2649765e-08,0.45651245,289.14148,0.0,1.8141075
2009-05-09 12:00:00,235.89999999999992,39.168000000000035,28570.47999999998,1010.7999999999997,547.0,56.0,2258.0,3.1590463e-07,0.63861084,288.26923,0.0,0.98405635
2009-05-09 14:00:00,191.25999999999996,27.813999999999986,28588.739999999994,826.2000000000005,848.0,429.0,887.0,2.0133125e-07,0.12145996,288.06036,0.0,0.62787074
2009-05-09 16:00:00,124.25199999999994,24.580000000000005,29032.570000000003,539.6,0.0,1304.0,171.0,5.298191e-10,0.1421814,288.78857,0.0,0.98432034
2009-05-09 18:00:00,169.59199999999996,34.169999999999995,28843.600000000013,735.8000000000003,0.0,78.0,1213.0,0.0,0.14620972,288.81604,0.0,1.1227981
2009-05-09 20:00:00,66.92399999999998,20.791999999999987,28861.910000000014,295.39999999999975,0.0,41.0,174.0,0.0,0.03970337,285.1681,0.0,0.27250898
2009-05-09 22:00:00,67.43600000000004,18.334,29263.09999999999,291.39999999999975,0.0,57.0,167.0,0.0,0.06341553,284.95477,0.0,0.39152697
2009-05-10 00:00:00,42.864000000000026,12.648,29272.509999999995,178.0,0.0,29.0,166.0,0.0,0.6286926,283.27362,0.0,0.6956277
2009-05-10 02:00:00,38.87999999999997,10.217999999999991,29258.380000000005,158.80000000000024,0.0,28.0,123.0,0.0,0.64367676,282.15088,0.0,1.7872082
2009-05-10 04:00:00,44.27600000000002,14.244000000000005,29191.090000000015,186.80000000000004,0.0,54.0,166.0,1.3245477e-10,1.0,281.94177,0.0,2.590917
2009-05-10 06:00:00,176.79199999999997,14.468000000000005,28785.57,746.8,0.0,54.0,1412.0,0.0,0.9940491,283.06543,0.0,3.513621
2009-05-10 08:00:00,170.9200000000002,13.538000000000002,28583.649999999987,711.8000000000006,0.0,52.0,2253.0,0.0,0.06625366,286.06464,0.0,3.1836698
2009-05-10 10:00:00,152.41999999999996,12.53800000000001,28747.299999999985,628.1999999999991,0.0,53.0,2003.0,0.0,0.10797119,290.05914,0.0,3.882724
2009-05-10 12:00:00,42.008,12.040000000000004,28883.060000000016,177.2,0.0,45.0,168.0,3.973643e-10,0.91311646,291.92487,0.0,3.9607217
2009-05-10 14:00:00,38.82199999999997,11.022,29037.060000000005,160.39999999999986,0.0,28.0,122.0,4.7683715e-09,0.63616943,292.65167,0.0,3.4385397
2009-05-10 16:00:00,47.43400000000001,11.310000000000002,29036.250000000004,196.20000000000005,0.0,35.0,171.0,1.335144e-07,0.7000427,292.2922,0.0,2.9503646
2009-05-10 18:00:00,111.884,21.137999999999987,28636.44,475.5999999999997,0.0,55.0,122.0,4.6597586e-07,0.8685608,290.14587,0.0,1.7432356
2009-05-10 20:00:00,265.90599999999995,11.200000000000006,28763.970000000016,1105.4000000000003,0.0,54.0,1148.0,2.3788876e-07,0.5346985,288.1639,0.0,1.9015985
2009-05-10 22:00:00,143.316,17.176000000000002,29162.269999999986,600.8000000000002,984.0,55.0,129.0,2.1298726e-07,0.09631348,287.4937,0.0,1.1031712
2009-05-11 00:00:00,41.99,12.482000000000001,29204.019999999997,182.4,0.0,72.0,110.0,6.013446e-08,0.70162964,287.1529,0.0,1.477285
2009-05-11 02:00:00,77.90399999999997,11.626,29434.67,324.99999999999983,0.0,70.0,707.0,2.1722581e-08,0.46194458,285.97266,0.0,1.7340198
2009-05-11 04:00:00,43.08999999999996,12.876000000000005,29311.72999999998,188.00000000000026,0.0,61.0,129.0,2.251731e-08,0.61001587,286.1169,0.0,1.7348018
2009-05-11 06:00:00,135.28199999999998,10.267999999999999,28954.209999999992,561.1999999999998,0.0,16.0,1110.0,6.7551933e-09,0.9269409,286.9918,0.0,3.0816147
2009-05-11 08:00:00,192.51400000000007,10.027999999999997,28797.400000000016,797.3999999999997,0.0,32.0,2249.0,2.3841858e-08,0.89123535,288.3167,0.0,4.3321357
2009-05-11 10:00:00,153.438,12.729999999999995,28889.450000000004,631.8000000000006,0.0,47.0,1993.0,9.72218e-08,0.91116333,288.85596,0.0,4.218755
2009-05-11 12:00:00,64.44599999999998,15.472000000000001,28946.41000000001,277.99999999999983,0.0,48.0,126.0,3.0994414e-08,0.822052,289.37128,0.0,4.822778
2009-05-11 14:00:00,65.53399999999999,12.2,29269.86,271.5999999999999,0.0,48.0,130.0,1.2715658e-08,1.0,290.24713,0.0,5.2728257
2009-05-11 16:00:00,52.16999999999999,10.998,28992.899999999987,220.6000000000004,0.0,22.0,128.0,2.6490954e-10,0.9703369,290.1015,0.0,5.39638
2009-05-11 18:00:00,251.704,15.97,28631.41,1047.5999999999997,0.0,25.0,706.0,0.0,0.68515015,289.1931,0.0,5.3680053
2009-05-11 20:00:00,349.48199999999986,20.62,28467.660000000003,1472.8000000000004,555.0,46.0,1694.0,0.0,0.5297241,287.766,0.0,5.2706146
2009-05-11 22:00:00,132.91200000000012,13.79400000000001,29098.280000000013,559.1999999999998,550.0,45.0,786.0,7.6823765e-09,0.9428711,286.66827,0.0,4.7680254
2009-05-12 00:00:00,49.983999999999995,11.808000000000005,29140.87000000001,216.20000000000007,0.0,35.0,124.0,2.1047062e-07,1.0,286.03537,0.0,5.3909616
2009-05-12 02:00:00,78.88600000000002,10.236,29330.809999999987,333.00000000000006,0.0,34.0,617.0,2.696779e-07,1.0,285.20416,0.0,5.34783
2009-05-12 04:00:00,50.928000000000004,12.592,29475.93,218.80000000000007,0.0,35.0,129.0,3.3126938e-07,1.0,284.67853,0.0,5.3079863
2009-05-12 06:00:00,200.79799999999997,10.439999999999998,29218.44,833.8000000000003,0.0,6.0,1393.0,8.470482e-07,1.0,285.0538,0.0,3.8357656
2009-05-12 08:00:00,218.04200000000003,9.812000000000003,28807.86,902.7999999999997,0.0,30.0,2249.0,5.748537e-08,1.0,286.18402,0.0,2.5149615
2009-05-12 10:00:00,117.33799999999998,20.597999999999995,28970.89000000001,501.8000000000004,0.0,35.0,513.0,2.808041e-08,0.9996948,288.75317,0.0,3.974417
2009-05-12 12:00:00,126.68,28.92200000000001,29043.300000000007,543.2000000000003,0.0,35.0,881.0,8.477105e-09,1.0,289.94412,0.0,3.6618469
2009-05-12 14:00:00,78.792,42.50400000000001,29168.73,362.2,0.0,36.0,127.0,2.3841857e-09,1.0,291.34027,0.0,3.3816798
2009-05-12 16:00:00,261.622,47.823999999999984,28683.389999999985,1127.3999999999996,774.0,35.0,821.0,7.947286e-10,0.6452637,291.6819,0.0,2.2446957
2009-05-12 18:00:00,461.9279999999998,36.54199999999999,28198.43000000001,1967.2000000000005,1120.0,11.0,2054.0,3.973643e-10,0.41708374,291.01996,0.0,2.2237644
2009-05-12 20:00:00,385.24600000000015,30.106000000000005,28466.57,1632.1999999999994,1289.0,23.0,2196.0,2.6490954e-10,0.26000977,286.84155,0.0,2.218262
2009-05-12 22:00:00,321.51800000000014,12.727999999999998,28964.989999999994,1329.8000000000004,639.0,36.0,2220.0,7.417467e-09,0.029083252,286.14172,0.0,2.157015
2009-05-13 00:00:00,56.95800000000001,14.238000000000007,29307.829999999994,249.2000000000002,0.0,87.0,184.0,1.3510387e-08,0.07720947,286.08643,0.0,1.3393359
2009-05-13 02:00:00,50.61999999999999,11.042000000000005,29006.55,223.2000000000001,0.0,58.0,135.0,0.0,0.05718994,285.64612,0.0,0.6963851
2009-05-13 04:00:00,51.02,11.34,28878.980000000014,227.20000000000041,0.0,58.0,134.0,0.0,0.35882568,285.4342,0.0,0.6340707
2009-05-13 06:00:00,85.07400000000001,11.929999999999998,28862.770000000004,372.79999999999984,0.0,47.0,486.0,0.0,1.0,286.6603,0.0,1.2449348
2009-05-13 08:00:00,210.036,29.30799999999999,28562.94000000001,897.6000000000005,0.0,36.0,2281.0,0.0,0.7095947,288.45157,0.0,0.97377676
2009-05-13 10:00:00,193.71400000000003,13.801999999999998,28529.71,812.0000000000003,0.0,36.0,2210.0,0.0,0.98275757,290.7381,0.0,0.6719676
2009-05-13 12:00:00,65.04400000000008,9.207999999999998,28949.39000000001,282.60000000000014,0.0,36.0,414.0,6.887648e-09,0.99905396,292.94653,0.0,1.0408605
2009-05-13 14:00:00,49.37799999999999,10.96,28699.88,222.0000000000003,0.0,37.0,132.0,8.5168416e-08,0.11035156,294.0817,0.0,1.186942
2009-05-13 16:00:00,49.25200000000002,11.012,28822.860000000004,218.2000000000001,0.0,37.0,129.0,4.6186977e-07,0.31524658,292.61005,0.0,2.3045223
2009-05-13 18:00:00,71.322,10.240000000000002,28918.209999999995,305.7999999999998,0.0,36.0,437.0,2.18153e-07,0.2835083,291.91913,0.0,0.89352614
2009-05-13 20:00:00,204.254,21.97800000000001,28774.600000000013,866.5999999999997,882.0,40.0,449.0,1.3245477e-10,0.20281982,289.52087,0.0,0.42622876
2009-05-13 22:00:00,159.72599999999997,16.507999999999996,29202.089999999986,661.3999999999994,537.0,45.0,136.0,0.0,0.1762085,287.62003,0.0,0.9210177
2009-05-14 00:00:00,79.50200000000005,12.927999999999999,29155.16,334.8000000000003,0.0,37.0,756.0,0.0,0.96920776,286.98492,0.0,1.3281542
2009-05-14 02:00:00,41.758,11.677999999999999,28997.849999999984,178.4000000000002,0.0,36.0,134.0,4.9008264e-09,1.0,286.0207,0.0,0.9915679
2009-05-14 04:00:00,40.72400000000001,10.161999999999997,28932.409999999996,174.20000000000007,0.0,35.0,134.0,5.2981908e-09,1.0,285.89368,0.0,0.20948917
2009-05-14 06:00:00,155.90399999999997,11.152000000000005,28875.000000000015,651.6000000000008,0.0,33.0,1685.0,1.3245477e-10,0.99746704,286.89563,0.0,1.0169839
2009-05-14 08:00:00,178.87399999999997,12.181999999999993,28606.55,745.000000000001,0.0,32.0,2225.0,8.437369e-08,1.0,288.16687,0.0,0.60990286
2009-05-14 10:00:00,165.2639999999999,9.191999999999997,28606.34000000001,816.9999999999999,0.0,34.0,1383.0,1.194742e-07,0.6772766,289.19476,0.0,0.6422928
2009-05-14 12:00:00,49.98999999999996,13.884,28791.130000000005,225.00000000000026,0.0,36.0,131.0,7.695622e-08,0.42108154,290.0855,0.0,1.2671796
2009-05-14 14:00:00,40.93000000000001,12.193999999999996,28827.31999999999,176.80000000000018,0.0,36.0,128.0,7.4439576e-08,0.12182617,289.9762,0.0,0.87443924
2009-05-14 16:00:00,39.55399999999999,10.462000000000002,28854.730000000014,171.00000000000014,0.0,37.0,132.0,1.6424391e-07,0.18817139,291.15088,0.0,1.1920853
2009-05-14 18:00:00,221.334,18.21,28719.79,926.9999999999997,0.0,388.0,1935.0,4.1855706e-08,0.34799194,288.5946,0.0,3.2298477
2009-05-14 20:00:00,401.2520000000002,15.415999999999993,28484.82000000001,1697.0,0.0,2149.0,2203.0,2.6623407e-08,0.0546875,287.35214,0.0,2.5096552
2009-05-14 22:00:00,191.89800000000002,14.45,28834.609999999993,822.4000000000003,0.0,1212.0,653.0,3.1789145e-09,0.00030517578,286.5893,0.0,1.7838914
2009-05-15 00:00:00,47.66600000000001,11.505999999999993,29167.550000000014,215.19999999999985,0.0,61.0,181.0,2.6490954e-09,0.020935059,286.09692,0.0,2.83606
2009-05-15 02:00:00,43.38599999999999,9.189999999999994,28994.800000000007,195.99999999999991,0.0,59.0,133.0,1.4570024e-09,0.018127441,285.5822,0.0,2.1915152
2009-05-15 04:00:00,43.81400000000001,11.276000000000005,28950.10000000001,201.60000000000005,0.0,56.0,132.0,6.092919e-09,0.112701416,285.00458,0.0,2.9632487
2009-05-15 06:00:00,203.84,12.168000000000005,28837.770000000004,859.8000000000003,537.0,35.0,1684.0,7.947286e-10,0.87039185,285.51636,0.0,4.6188955
2009-05-15 08:00:00,242.926,9.327999999999994,28500.4,1017.1999999999992,845.0,35.0,2216.0,1.0066562e-08,0.85806274,286.03284,0.0,5.0914583
2009-05-15 10:00:00,165.7360000000001,9.797999999999991,28514.59,692.5999999999997,0.0,35.0,2208.0,1.08612905e-08,0.66293335,287.42163,0.0,4.606679
2009-05-15 12:00:00,73.08399999999997,9.482000000000003,28799.879999999994,305.6,0.0,36.0,667.0,3.3802456e-07,0.3359375,287.4727,0.0,5.9061155
2009-05-15 14:00:00,56.181999999999995,15.694000000000004,29100.11,265.2,0.0,35.0,131.0,1.5629663e-08,0.4237976,287.05054,0.0,6.561358
2009-05-15 16:00:00,123.72399999999996,11.531999999999998,28861.790000000005,518.8000000000003,0.0,36.0,1336.0,3.7087335e-09,0.13970947,287.7978,0.0,7.206846
2009-05-15 18:00:00,184.88999999999996,11.016000000000002,28951.339999999986,764.2000000000003,0.0,35.0,2218.0,4.635917e-09,0.12591553,286.56503,0.0,5.717001
2009-05-15 20:00:00,165.07,13.427999999999995,29094.03000000001,681.6000000000003,0.0,36.0,1161.0,0.0,0.1387024,284.0547,0.0,3.9757967
2009-05-15 22:00:00,71.90800000000007,16.127999999999982,29206.010000000013,305.39999999999975,0.0,35.0,128.0,0.0,0.04095459,282.66794,0.0,5.005685
2009-05-16 00:00:00,43.46199999999999,11.015999999999995,29160.87,189.79999999999995,0.0,35.0,134.0,5.695555e-09,0.030029297,282.14905,0.0,4.571273
2009-05-16 02:00:00,66.78799999999998,10.617999999999997,28980.0,288.00000000000017,0.0,34.0,699.0,2.6490954e-10,0.4491272,282.0476,0.0,4.787722
2009-05-16 04:00:00,28.714000000000002,10.272,29067.15,127.19999999999986,0.0,35.0,130.0,9.616216e-08,0.9736328,282.49628,0.0,5.248705
2009-05-16 06:00:00,35.25,10.642000000000008,28931.94,162.00000000000006,0.0,34.0,107.0,6.357829e-09,1.0,283.53754,0.0,5.1998754
2009-05-16 08:00:00,228.678,8.383999999999999,28582.19,959.8000000000003,0.0,573.0,2225.0,0.0,0.9074707,285.11792,0.0,7.5563173
2009-05-16 10:00:00,243.22200000000007,20.066,28637.820000000003,1030.0000000000002,0.0,1300.0,1833.0,0.0,1.0,287.3365,0.0,6.634262
2009-05-16 12:00:00,258.006,22.497999999999994,28518.19000000001,1093.400000000001,645.0,1035.0,1735.0,4.053116e-08,0.82510376,289.0406,0.0,5.926366
2009-05-16 14:00:00,294.898,19.636000000000006,28620.37,1251.6,1019.0,1632.0,1284.0,1.1576547e-07,0.9324951,289.40292,0.0,6.139616
2009-05-16 16:00:00,156.7659999999999,19.014,28834.17000000001,652.3999999999995,41.0,37.0,1811.0,4.688899e-08,0.42904663,289.89777,0.0,6.3730707
2009-05-16 18:00:00,200.782,25.508000000000006,28778.78000000001,838.9999999999991,0.0,35.0,2094.0,1.1920929e-08,0.1765747,288.69287,0.0,4.761922
2009-05-16 20:00:00,224.22399999999996,16.593999999999998,28684.56000000001,941.2000000000003,0.0,35.0,83.0,1.9603306e-08,0.0,287.36646,0.0,4.1078997
2009-05-16 22:00:00,226.58799999999985,12.254000000000007,28787.77,940.5999999999997,0.0,35.0,130.0,7.285012e-08,0.0,285.65286,0.0,3.5974424
2009-05-17 00:00:00,95.744,16.88200000000001,29117.68,402.8,0.0,34.0,130.0,9.934107e-08,0.04574585,284.035,0.0,4.0130577
2009-05-17 02:00:00,73.95199999999996,11.292000000000007,29105.27999999999,305.0000000000004,0.0,35.0,636.0,8.357896e-08,0.24859619,283.1355,0.0,4.109723
2009-05-17 04:00:00,44.53000000000003,12.882000000000005,29117.770000000004,187.00000000000009,0.0,34.0,131.0,5.4068033e-07,0.09490967,282.99872,0.0,4.269668
2009-05-17 06:00:00,42.94800000000002,12.696,29184.490000000016,182.4,0.0,35.0,97.0,1.8239021e-07,0.49102783,283.08038,0.0,4.102127
2009-05-17 08:00:00,95.944,11.997999999999996,28775.589999999986,414.80000000000007,0.0,466.0,107.0,1.8808576e-08,0.0625,283.6298,0.0,4.2940454
2009-05-17 10:00:00,397.96800000000013,46.24399999999999,28402.130000000016,1701.2000000000005,1516.0,1052.0,2036.0,2.7285681e-08,0.7305908,285.86047,0.0,5.6735706
2009-05-17 12:00:00,156.88999999999996,32.72800000000001,28757.959999999992,679.3999999999999,0.0,56.0,1117.0,5.867746e-08,0.76297,286.65924,0.0,5.8040895
2009-05-17 14:00:00,122.02799999999998,27.34399999999999,28943.640000000007,531.6,0.0,56.0,819.0,2.556377e-08,0.4331665,287.1051,0.0,5.259091
2009-05-17 16:00:00,64.61399999999999,12.573999999999995,28694.129999999986,293.99999999999983,0.0,54.0,132.0,1.0331472e-08,0.32281494,289.0438,0.0,5.2923894
2009-05-17 18:00:00,140.51600000000005,15.533999999999995,28524.35000000001,622.1999999999994,165.0,35.0,941.0,2.6490954e-10,0.33529663,288.83545,0.0,4.757578
2009-05-17 20:00:00,205.23,9.899999999999997,28434.559999999987,872.3999999999999,874.0,35.0,894.0,0.0,0.07095337,285.4951,0.0,3.6109514
2009-05-17 22:00:00,103.40000000000008,16.385999999999996,28975.47,439.00000000000017,0.0,34.0,128.0,0.0,0.0,283.70074,0.0,3.715573
2009-05-18 00:00:00,41.68,10.996000000000004,29061.890000000014,176.6000000000001,0.0,34.0,128.0,0.0,0.0,282.16977,0.0,4.0601964
2009-05-18 02:00:00,71.98799999999993,10.175999999999997,28946.650000000005,304.2000000000002,0.0,33.0,652.0,0.0,0.07531738,281.1626,0.0,4.1579356
2009-05-18 04:00:00,38.358000000000025,9.852000000000004,28885.66,162.6,0.0,34.0,79.0,0.0,0.21377563,280.98193,0.0,4.23121
2009-05-18 06:00:00,169.51999999999995,10.533999999999997,28817.75,707.1999999999998,0.0,33.0,1487.0,0.0,0.05126953,283.167,0.0,4.5582333
2009-05-18 08:00:00,175.47599999999997,12.484000000000005,28832.130000000005,724.6000000000005,0.0,30.0,2303.0,1.0463927e-08,0.21878052,286.29535,0.0,6.2987404
2009-05-18 10:00:00,154.72400000000005,9.493999999999994,28829.02,639.6000000000003,0.0,23.0,2029.0,1.5364753e-08,0.15472412,288.79175,0.0,4.732837
